workbook,sheet,cell,formula,cached_or_converted_value
14nov.xls,toll,AH498,=D498*(LN(EXP(S498)+EXP(T498))),0
14nov.xls,toll,AJ498,=$J$5,10
14nov.xls,toll,AK498,"=AJ498+MAX(K498,AK$10:AK497)",5108.82985076217
14nov.xls,toll,AL498,=AK498-K498,279.527535952766
14nov.xls,toll,AM498,=-G498*AL498/3600,-0.718108858217811
14nov.xls,toll,AN498,=-H498*AL498/3600,-0.333920828225096
14nov.xls,toll,AO498,=AM498*E498+AN498*D498,-0.718108858217811
14nov.xls,toll,AP498,=AL498*D498,0
14nov.xls,toll,AR498,=AN498*D498,0
14nov.xls,toll,AS498,=AH498-AR498,0
14nov.xls,toll,A499,=A498+1,490
14nov.xls,toll,B499,"=IF(A499<$N$4/3,0.1,(IF(A499>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C499,=RAND(),0.919632855162805
14nov.xls,toll,D499,"=IF((C499>$M$2),1,0)",1
14nov.xls,toll,E499,=1-D499,0
14nov.xls,toll,F499,=RAND(),0.45435370298998
14nov.xls,toll,G499,=7.75+F499*10,12.2935370298998
14nov.xls,toll,H499,"=LOGINV(F499,2.64,1.139)",12.2974496296261
14nov.xls,toll,J499,=-LN(RAND())/B499,11.6853299488304
14nov.xls,toll,K499,=K498+J499,4840.98764475824
14nov.xls,toll,L499,=(1/$J$4)*(1+AB498),10
14nov.xls,toll,M499,"=L499+MAX(K499,Y$10:Y498)",5118.82985076217
14nov.xls,toll,N499,=K499,4840.98764475824
14nov.xls,toll,O499,=M499-K499,277.842206003936
14nov.xls,toll,P499,=N499-K499,0
14nov.xls,toll,Q499,"=A499-MATCH(K499,$M$9:M498,1)",27
14nov.xls,toll,R499,=-G499*(O499/3600),-0.948795402216231
14nov.xls,toll,S499,=-1*I499-(H499*(P499/3600)),-19.5
14nov.xls,toll,T499,=-H499*(O499/3600),-0.949097370365997
14nov.xls,toll,U499,=T499-S499,18.550902629634
14nov.xls,toll,V499,=1/(1+EXP(U499)),8.77900608024384e-09
14nov.xls,toll,W499,=RAND(),0.235288364975603
14nov.xls,toll,X499,"=IF(W499<V499,1,0)",0
14nov.xls,toll,Y499,=(M499*(1-X499)+N499*X499)*D499+M499*E499,5118.82985076217
14nov.xls,toll,Z499,=((1-X499)*O499+X499*P499)*D499+E499*O499,277.842206003936
14nov.xls,toll,AA499,"=IF(D499*X499>0,AA498,Q499)",27
14nov.xls,toll,AB499,=(X499*D499),0
14nov.xls,toll,AC499,=SUM(AB$10:AB498)/K499,0
14nov.xls,toll,AD499,=R499*E499+D499*(X499*S499+(1-X499)*T499),-0.949097370365997
14nov.xls,toll,AE499,=Z499,277.842206003936
14nov.xls,toll,AF499,=E499*O499,0
14nov.xls,toll,AG499,=((1-X499)*O499+X499*P499)*D499,277.842206003936
14nov.xls,toll,AH499,=D499*(LN(EXP(S499)+EXP(T499))),-0.949097361586991
14nov.xls,toll,AJ499,=$J$5,10
14nov.xls,toll,AK499,"=AJ499+MAX(K499,AK$10:AK498)",5118.82985076217
14nov.xls,toll,AL499,=AK499-K499,277.842206003936
14nov.xls,toll,AM499,=-G499*AL499/3600,-0.948795402216231
14nov.xls,toll,AN499,=-H499*AL499/3600,-0.949097370365997
14nov.xls,toll,AO499,=AM499*E499+AN499*D499,-0.949097370365997
14nov.xls,toll,AP499,=AL499*D499,277.842206003936
14nov.xls,toll,AR499,=AN499*D499,-0.949097370365997
14nov.xls,toll,AS499,=AH499-AR499,8.77900596663039e-09
14nov.xls,toll,A500,=A499+1,491
14nov.xls,toll,B500,"=IF(A500<$N$4/3,0.1,(IF(A500>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C500,=RAND(),0.160082159245471
14nov.xls,toll,D500,"=IF((C500>$M$2),1,0)",0
14nov.xls,toll,E500,=1-D500,1
14nov.xls,toll,F500,=RAND(),0.803452530569534
14nov.xls,toll,G500,=7.75+F500*10,15.7845253056953
14nov.xls,toll,H500,"=LOGINV(F500,2.64,1.139)",37.0669842380062
14nov.xls,toll,J500,=-LN(RAND())/B500,14.9294245362206
14nov.xls,toll,K500,=K499+J500,4855.91706929446
14nov.xls,toll,L500,=(1/$J$4)*(1+AB499),10
14nov.xls,toll,M500,"=L500+MAX(K500,Y$10:Y499)",5128.82985076217
14nov.xls,toll,N500,=K500,4855.91706929446
14nov.xls,toll,O500,=M500-K500,272.912781467715
14nov.xls,toll,P500,=N500-K500,0
14nov.xls,toll,Q500,"=A500-MATCH(K500,$M$9:M499,1)",27
14nov.xls,toll,R500,=-G500*(O500/3600),-1.19661075147912
14nov.xls,toll,S500,=-1*I500-(H500*(P500/3600)),-19.5
14nov.xls,toll,T500,=-H500*(O500/3600),-2.81001493583729
14nov.xls,toll,U500,=T500-S500,16.6899850641627
14nov.xls,toll,V500,=1/(1+EXP(U500)),5.64457904401133e-08
14nov.xls,toll,W500,=RAND(),0.00859007821288374
14nov.xls,toll,X500,"=IF(W500<V500,1,0)",0
14nov.xls,toll,Y500,=(M500*(1-X500)+N500*X500)*D500+M500*E500,5128.82985076217
14nov.xls,toll,Z500,=((1-X500)*O500+X500*P500)*D500+E500*O500,272.912781467715
14nov.xls,toll,AA500,"=IF(D500*X500>0,AA499,Q500)",27
14nov.xls,toll,AB500,=(X500*D500),0
14nov.xls,toll,AC500,=SUM(AB$10:AB499)/K500,0
14nov.xls,toll,AD500,=R500*E500+D500*(X500*S500+(1-X500)*T500),-1.19661075147912
14nov.xls,toll,AE500,=Z500,272.912781467715
14nov.xls,toll,AF500,=E500*O500,272.912781467715
14nov.xls,toll,AG500,=((1-X500)*O500+X500*P500)*D500,0
14nov.xls,toll,AH500,=D500*(LN(EXP(S500)+EXP(T500))),0
14nov.xls,toll,AJ500,=$J$5,10
14nov.xls,toll,AK500,"=AJ500+MAX(K500,AK$10:AK499)",5128.82985076217
14nov.xls,toll,AL500,=AK500-K500,272.912781467715
14nov.xls,toll,AM500,=-G500*AL500/3600,-1.19661075147912
14nov.xls,toll,AN500,=-H500*AL500/3600,-2.81001493583729
14nov.xls,toll,AO500,=AM500*E500+AN500*D500,-1.19661075147912
14nov.xls,toll,AP500,=AL500*D500,0
14nov.xls,toll,AR500,=AN500*D500,0
14nov.xls,toll,AS500,=AH500-AR500,0
14nov.xls,toll,A501,=A500+1,492
14nov.xls,toll,B501,"=IF(A501<$N$4/3,0.1,(IF(A501>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C501,=RAND(),0.231795226112359
14nov.xls,toll,D501,"=IF((C501>$M$2),1,0)",0
14nov.xls,toll,E501,=1-D501,1
14nov.xls,toll,F501,=RAND(),0.714121901407194
14nov.xls,toll,G501,=7.75+F501*10,14.8912190140719
14nov.xls,toll,H501,"=LOGINV(F501,2.64,1.139)",26.6840726469621
14nov.xls,toll,J501,=-LN(RAND())/B501,33.7597031690014
14nov.xls,toll,K501,=K500+J501,4889.67677246346
14nov.xls,toll,L501,=(1/$J$4)*(1+AB500),10
14nov.xls,toll,M501,"=L501+MAX(K501,Y$10:Y500)",5138.82985076217
14nov.xls,toll,N501,=K501,4889.67677246346
14nov.xls,toll,O501,=M501-K501,249.153078298714
14nov.xls,toll,P501,=N501-K501,0
14nov.xls,toll,Q501,"=A501-MATCH(K501,$M$9:M500,1)",24
14nov.xls,toll,R501,=-G501*(O501/3600),-1.03060918249343
14nov.xls,toll,S501,=-1*I501-(H501*(P501/3600)),-19.5
14nov.xls,toll,T501,=-H501*(O501/3600),-1.84678301153809
14nov.xls,toll,U501,=T501-S501,17.6532169884619
14nov.xls,toll,V501,=1/(1+EXP(U501)),2.15429545259042e-08
14nov.xls,toll,W501,=RAND(),0.186175225472047
14nov.xls,toll,X501,"=IF(W501<V501,1,0)",0
14nov.xls,toll,Y501,=(M501*(1-X501)+N501*X501)*D501+M501*E501,5138.82985076217
14nov.xls,toll,Z501,=((1-X501)*O501+X501*P501)*D501+E501*O501,249.153078298714
14nov.xls,toll,AA501,"=IF(D501*X501>0,AA500,Q501)",24
14nov.xls,toll,AB501,=(X501*D501),0
14nov.xls,toll,AC501,=SUM(AB$10:AB500)/K501,0
14nov.xls,toll,AD501,=R501*E501+D501*(X501*S501+(1-X501)*T501),-1.03060918249343
14nov.xls,toll,AE501,=Z501,249.153078298714
14nov.xls,toll,AF501,=E501*O501,249.153078298714
14nov.xls,toll,AG501,=((1-X501)*O501+X501*P501)*D501,0
14nov.xls,toll,AH501,=D501*(LN(EXP(S501)+EXP(T501))),0
14nov.xls,toll,AJ501,=$J$5,10
14nov.xls,toll,AK501,"=AJ501+MAX(K501,AK$10:AK500)",5138.82985076217
14nov.xls,toll,AL501,=AK501-K501,249.153078298714
14nov.xls,toll,AM501,=-G501*AL501/3600,-1.03060918249343
14nov.xls,toll,AN501,=-H501*AL501/3600,-1.84678301153809
14nov.xls,toll,AO501,=AM501*E501+AN501*D501,-1.03060918249343
14nov.xls,toll,AP501,=AL501*D501,0
14nov.xls,toll,AR501,=AN501*D501,0
14nov.xls,toll,AS501,=AH501-AR501,0
14nov.xls,toll,A502,=A501+1,493
14nov.xls,toll,B502,"=IF(A502<$N$4/3,0.1,(IF(A502>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C502,=RAND(),0.210498401849877
14nov.xls,toll,D502,"=IF((C502>$M$2),1,0)",0
14nov.xls,toll,E502,=1-D502,1
14nov.xls,toll,F502,=RAND(),0.28024679163358
14nov.xls,toll,G502,=7.75+F502*10,10.5524679163358
14nov.xls,toll,H502,"=LOGINV(F502,2.64,1.139)",7.22089127099757
14nov.xls,toll,J502,=-LN(RAND())/B502,13.6397066408612
14nov.xls,toll,K502,=K501+J502,4903.31647910432
14nov.xls,toll,L502,=(1/$J$4)*(1+AB501),10
14nov.xls,toll,M502,"=L502+MAX(K502,Y$10:Y501)",5148.82985076217
14nov.xls,toll,N502,=K502,4903.31647910432
14nov.xls,toll,O502,=M502-K502,245.513371657853
14nov.xls,toll,P502,=N502-K502,0
14nov.xls,toll,Q502,"=A502-MATCH(K502,$M$9:M501,1)",24
14nov.xls,toll,R502,=-G502*(O502/3600),-0.719658882625256
14nov.xls,toll,S502,=-1*I502-(H502*(P502/3600)),-19.5
14nov.xls,toll,T502,=-H502*(O502/3600),-0.492451489532604
14nov.xls,toll,U502,=T502-S502,19.0075485104674
14nov.xls,toll,V502,=1/(1+EXP(U502)),5.56066286187657e-09
14nov.xls,toll,W502,=RAND(),0.120423803827674
14nov.xls,toll,X502,"=IF(W502<V502,1,0)",0
14nov.xls,toll,Y502,=(M502*(1-X502)+N502*X502)*D502+M502*E502,5148.82985076217
14nov.xls,toll,Z502,=((1-X502)*O502+X502*P502)*D502+E502*O502,245.513371657853
14nov.xls,toll,AA502,"=IF(D502*X502>0,AA501,Q502)",24
14nov.xls,toll,AB502,=(X502*D502),0
14nov.xls,toll,AC502,=SUM(AB$10:AB501)/K502,0
14nov.xls,toll,AD502,=R502*E502+D502*(X502*S502+(1-X502)*T502),-0.719658882625256
14nov.xls,toll,AE502,=Z502,245.513371657853
14nov.xls,toll,AF502,=E502*O502,245.513371657853
14nov.xls,toll,AG502,=((1-X502)*O502+X502*P502)*D502,0
14nov.xls,toll,AH502,=D502*(LN(EXP(S502)+EXP(T502))),0
14nov.xls,toll,AJ502,=$J$5,10
14nov.xls,toll,AK502,"=AJ502+MAX(K502,AK$10:AK501)",5148.82985076217
14nov.xls,toll,AL502,=AK502-K502,245.513371657853
14nov.xls,toll,AM502,=-G502*AL502/3600,-0.719658882625256
14nov.xls,toll,AN502,=-H502*AL502/3600,-0.492451489532604
14nov.xls,toll,AO502,=AM502*E502+AN502*D502,-0.719658882625256
14nov.xls,toll,AP502,=AL502*D502,0
14nov.xls,toll,AR502,=AN502*D502,0
14nov.xls,toll,AS502,=AH502-AR502,0
14nov.xls,toll,A503,=A502+1,494
14nov.xls,toll,B503,"=IF(A503<$N$4/3,0.1,(IF(A503>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C503,=RAND(),0.753562721052655
14nov.xls,toll,D503,"=IF((C503>$M$2),1,0)",0
14nov.xls,toll,E503,=1-D503,1
14nov.xls,toll,F503,=RAND(),0.97924998833566
14nov.xls,toll,G503,=7.75+F503*10,17.5424998833566
14nov.xls,toll,H503,"=LOGINV(F503,2.64,1.139)",142.857941184855
14nov.xls,toll,J503,=-LN(RAND())/B503,11.3667281633541
14nov.xls,toll,K503,=K502+J503,4914.68320726767
14nov.xls,toll,L503,=(1/$J$4)*(1+AB502),10
14nov.xls,toll,M503,"=L503+MAX(K503,Y$10:Y502)",5158.82985076217
14nov.xls,toll,N503,=K503,4914.68320726767
14nov.xls,toll,O503,=M503-K503,244.146643494499
14nov.xls,toll,P503,=N503-K503,0
14nov.xls,toll,Q503,"=A503-MATCH(K503,$M$9:M502,1)",24
14nov.xls,toll,R503,=-G503*(O503/3600),-1.18970624028449
14nov.xls,toll,S503,=-1*I503-(H503*(P503/3600)),-19.5
14nov.xls,toll,T503,=-H503*(O503/3600),-9.68841301022689
14nov.xls,toll,U503,=T503-S503,9.81158698977311
14nov.xls,toll,V503,=1/(1+EXP(U503)),5.48097861232966e-05
14nov.xls,toll,W503,=RAND(),0.333934235262023
14nov.xls,toll,X503,"=IF(W503<V503,1,0)",0
14nov.xls,toll,Y503,=(M503*(1-X503)+N503*X503)*D503+M503*E503,5158.82985076217
14nov.xls,toll,Z503,=((1-X503)*O503+X503*P503)*D503+E503*O503,244.146643494499
14nov.xls,toll,AA503,"=IF(D503*X503>0,AA502,Q503)",24
14nov.xls,toll,AB503,=(X503*D503),0
14nov.xls,toll,AC503,=SUM(AB$10:AB502)/K503,0
14nov.xls,toll,AD503,=R503*E503+D503*(X503*S503+(1-X503)*T503),-1.18970624028449
14nov.xls,toll,AE503,=Z503,244.146643494499
14nov.xls,toll,AF503,=E503*O503,244.146643494499
14nov.xls,toll,AG503,=((1-X503)*O503+X503*P503)*D503,0
14nov.xls,toll,AH503,=D503*(LN(EXP(S503)+EXP(T503))),0
14nov.xls,toll,AJ503,=$J$5,10
14nov.xls,toll,AK503,"=AJ503+MAX(K503,AK$10:AK502)",5158.82985076217
14nov.xls,toll,AL503,=AK503-K503,244.146643494499
14nov.xls,toll,AM503,=-G503*AL503/3600,-1.18970624028449
14nov.xls,toll,AN503,=-H503*AL503/3600,-9.68841301022689
14nov.xls,toll,AO503,=AM503*E503+AN503*D503,-1.18970624028449
14nov.xls,toll,AP503,=AL503*D503,0
14nov.xls,toll,AR503,=AN503*D503,0
14nov.xls,toll,AS503,=AH503-AR503,0
14nov.xls,toll,A504,=A503+1,495
14nov.xls,toll,B504,"=IF(A504<$N$4/3,0.1,(IF(A504>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C504,=RAND(),0.267610077307421
14nov.xls,toll,D504,"=IF((C504>$M$2),1,0)",0
14nov.xls,toll,E504,=1-D504,1
14nov.xls,toll,F504,=RAND(),0.300506596799298
14nov.xls,toll,G504,=7.75+F504*10,10.755065967993
14nov.xls,toll,H504,"=LOGINV(F504,2.64,1.139)",7.72426547640825
14nov.xls,toll,J504,=-LN(RAND())/B504,0.265683021860929
14nov.xls,toll,K504,=K503+J504,4914.94889028953
14nov.xls,toll,L504,=(1/$J$4)*(1+AB503),10
14nov.xls,toll,M504,"=L504+MAX(K504,Y$10:Y503)",5168.82985076217
14nov.xls,toll,N504,=K504,4914.94889028953
14nov.xls,toll,O504,=M504-K504,253.880960472638
14nov.xls,toll,P504,=N504-K504,0
14nov.xls,toll,Q504,"=A504-MATCH(K504,$M$9:M503,1)",25
14nov.xls,toll,R504,=-G504*(O504/3600),-0.758474021639066
14nov.xls,toll,S504,=-1*I504-(H504*(P504/3600)),-19.5
14nov.xls,toll,T504,=-H504*(O504/3600),-0.544734427248934
14nov.xls,toll,U504,=T504-S504,18.9552655727511
14nov.xls,toll,V504,=1/(1+EXP(U504)),5.85912490216665e-09
14nov.xls,toll,W504,=RAND(),0.555781923906513
14nov.xls,toll,X504,"=IF(W504<V504,1,0)",0
14nov.xls,toll,Y504,=(M504*(1-X504)+N504*X504)*D504+M504*E504,5168.82985076217
14nov.xls,toll,Z504,=((1-X504)*O504+X504*P504)*D504+E504*O504,253.880960472638
14nov.xls,toll,AA504,"=IF(D504*X504>0,AA503,Q504)",25
14nov.xls,toll,AB504,=(X504*D504),0
14nov.xls,toll,AC504,=SUM(AB$10:AB503)/K504,0
14nov.xls,toll,AD504,=R504*E504+D504*(X504*S504+(1-X504)*T504),-0.758474021639066
14nov.xls,toll,AE504,=Z504,253.880960472638
14nov.xls,toll,AF504,=E504*O504,253.880960472638
14nov.xls,toll,AG504,=((1-X504)*O504+X504*P504)*D504,0
14nov.xls,toll,AH504,=D504*(LN(EXP(S504)+EXP(T504))),0
14nov.xls,toll,AJ504,=$J$5,10
14nov.xls,toll,AK504,"=AJ504+MAX(K504,AK$10:AK503)",5168.82985076217
14nov.xls,toll,AL504,=AK504-K504,253.880960472638
14nov.xls,toll,AM504,=-G504*AL504/3600,-0.758474021639065
14nov.xls,toll,AN504,=-H504*AL504/3600,-0.544734427248934
14nov.xls,toll,AO504,=AM504*E504+AN504*D504,-0.758474021639065
14nov.xls,toll,AP504,=AL504*D504,0
14nov.xls,toll,AR504,=AN504*D504,0
14nov.xls,toll,AS504,=AH504-AR504,0
14nov.xls,toll,A505,=A504+1,496
14nov.xls,toll,B505,"=IF(A505<$N$4/3,0.1,(IF(A505>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C505,=RAND(),0.454201426752814
14nov.xls,toll,D505,"=IF((C505>$M$2),1,0)",0
14nov.xls,toll,E505,=1-D505,1
14nov.xls,toll,F505,=RAND(),0.838534898420954
14nov.xls,toll,G505,=7.75+F505*10,16.1353489842095
14nov.xls,toll,H505,"=LOGINV(F505,2.64,1.139)",43.2003869731064
14nov.xls,toll,J505,=-LN(RAND())/B505,1.12364150470165
14nov.xls,toll,K505,=K504+J505,4916.07253179424
14nov.xls,toll,L505,=(1/$J$4)*(1+AB504),10
14nov.xls,toll,M505,"=L505+MAX(K505,Y$10:Y504)",5178.82985076217
14nov.xls,toll,N505,=K505,4916.07253179424
14nov.xls,toll,O505,=M505-K505,262.757318967936
14nov.xls,toll,P505,=N505-K505,0
14nov.xls,toll,Q505,"=A505-MATCH(K505,$M$9:M504,1)",26
14nov.xls,toll,R505,=-G505*(O505/3600),-1.17768917769525
14nov.xls,toll,S505,=-1*I505-(H505*(P505/3600)),-19.5
14nov.xls,toll,T505,=-H505*(O505/3600),-3.15311607206411
14nov.xls,toll,U505,=T505-S505,16.3468839279359
14nov.xls,toll,V505,=1/(1+EXP(U505)),7.95496877411705e-08
14nov.xls,toll,W505,=RAND(),0.0118328603937828
14nov.xls,toll,X505,"=IF(W505<V505,1,0)",0
14nov.xls,toll,Y505,=(M505*(1-X505)+N505*X505)*D505+M505*E505,5178.82985076217
14nov.xls,toll,Z505,=((1-X505)*O505+X505*P505)*D505+E505*O505,262.757318967936
14nov.xls,toll,AA505,"=IF(D505*X505>0,AA504,Q505)",26
14nov.xls,toll,AB505,=(X505*D505),0
14nov.xls,toll,AC505,=SUM(AB$10:AB504)/K505,0
14nov.xls,toll,AD505,=R505*E505+D505*(X505*S505+(1-X505)*T505),-1.17768917769525
14nov.xls,toll,AE505,=Z505,262.757318967936
14nov.xls,toll,AF505,=E505*O505,262.757318967936
14nov.xls,toll,AG505,=((1-X505)*O505+X505*P505)*D505,0
14nov.xls,toll,AH505,=D505*(LN(EXP(S505)+EXP(T505))),0
14nov.xls,toll,AJ505,=$J$5,10
14nov.xls,toll,AK505,"=AJ505+MAX(K505,AK$10:AK504)",5178.82985076217
14nov.xls,toll,AL505,=AK505-K505,262.757318967936
14nov.xls,toll,AM505,=-G505*AL505/3600,-1.17768917769525
14nov.xls,toll,AN505,=-H505*AL505/3600,-3.15311607206411
14nov.xls,toll,AO505,=AM505*E505+AN505*D505,-1.17768917769525
14nov.xls,toll,AP505,=AL505*D505,0
14nov.xls,toll,AR505,=AN505*D505,0
14nov.xls,toll,AS505,=AH505-AR505,0
14nov.xls,toll,A506,=A505+1,497
14nov.xls,toll,B506,"=IF(A506<$N$4/3,0.1,(IF(A506>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C506,=RAND(),0.552023313114
14nov.xls,toll,D506,"=IF((C506>$M$2),1,0)",0
14nov.xls,toll,E506,=1-D506,1
14nov.xls,toll,F506,=RAND(),0.837763200115066
14nov.xls,toll,G506,=7.75+F506*10,16.1276320011507
14nov.xls,toll,H506,"=LOGINV(F506,2.64,1.139)",43.0457699442046
14nov.xls,toll,J506,=-LN(RAND())/B506,4.14454754210535
14nov.xls,toll,K506,=K505+J506,4920.21707933634
14nov.xls,toll,L506,=(1/$J$4)*(1+AB505),10
14nov.xls,toll,M506,"=L506+MAX(K506,Y$10:Y505)",5188.82985076217
14nov.xls,toll,N506,=K506,4920.21707933634
14nov.xls,toll,O506,=M506-K506,268.612771425831
14nov.xls,toll,P506,=N506-K506,0
14nov.xls,toll,Q506,"=A506-MATCH(K506,$M$9:M505,1)",26
14nov.xls,toll,R506,=-G506*(O506/3600),-1.20335775787917
14nov.xls,toll,S506,=-1*I506-(H506*(P506/3600)),-19.5
14nov.xls,toll,T506,=-H506*(O506/3600),-3.21184543413098
14nov.xls,toll,U506,=T506-S506,16.288154565869
14nov.xls,toll,V506,=1/(1+EXP(U506)),8.43615042454552e-08
14nov.xls,toll,W506,=RAND(),0.844856138479204
14nov.xls,toll,X506,"=IF(W506<V506,1,0)",0
14nov.xls,toll,Y506,=(M506*(1-X506)+N506*X506)*D506+M506*E506,5188.82985076217
14nov.xls,toll,Z506,=((1-X506)*O506+X506*P506)*D506+E506*O506,268.612771425831
14nov.xls,toll,AA506,"=IF(D506*X506>0,AA505,Q506)",26
14nov.xls,toll,AB506,=(X506*D506),0
14nov.xls,toll,AC506,=SUM(AB$10:AB505)/K506,0
14nov.xls,toll,AD506,=R506*E506+D506*(X506*S506+(1-X506)*T506),-1.20335775787917
14nov.xls,toll,AE506,=Z506,268.612771425831
14nov.xls,toll,AF506,=E506*O506,268.612771425831
14nov.xls,toll,AG506,=((1-X506)*O506+X506*P506)*D506,0
14nov.xls,toll,AH506,=D506*(LN(EXP(S506)+EXP(T506))),0
14nov.xls,toll,AJ506,=$J$5,10
14nov.xls,toll,AK506,"=AJ506+MAX(K506,AK$10:AK505)",5188.82985076217
14nov.xls,toll,AL506,=AK506-K506,268.612771425831
14nov.xls,toll,AM506,=-G506*AL506/3600,-1.20335775787917
14nov.xls,toll,AN506,=-H506*AL506/3600,-3.21184543413098
14nov.xls,toll,AO506,=AM506*E506+AN506*D506,-1.20335775787917
14nov.xls,toll,AP506,=AL506*D506,0
14nov.xls,toll,AR506,=AN506*D506,0
14nov.xls,toll,AS506,=AH506-AR506,0
14nov.xls,toll,A507,=A506+1,498
14nov.xls,toll,B507,"=IF(A507<$N$4/3,0.1,(IF(A507>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C507,=RAND(),0.883014289046298
14nov.xls,toll,D507,"=IF((C507>$M$2),1,0)",0
14nov.xls,toll,E507,=1-D507,1
14nov.xls,toll,F507,=RAND(),0.1234138506262
14nov.xls,toll,G507,=7.75+F507*10,8.984138506262
14nov.xls,toll,H507,"=LOGINV(F507,2.64,1.139)",3.74692903654241
14nov.xls,toll,J507,=-LN(RAND())/B507,4.06797357558322
14nov.xls,toll,K507,=K506+J507,4924.28505291192
14nov.xls,toll,L507,=(1/$J$4)*(1+AB506),10
14nov.xls,toll,M507,"=L507+MAX(K507,Y$10:Y506)",5198.82985076217
14nov.xls,toll,N507,=K507,4924.28505291192
14nov.xls,toll,O507,=M507-K507,274.544797850248
14nov.xls,toll,P507,=N507-K507,0
14nov.xls,toll,Q507,"=A507-MATCH(K507,$M$9:M506,1)",27
14nov.xls,toll,R507,=-G507*(O507/3600),-0.685152358350092
14nov.xls,toll,S507,=-1*I507-(H507*(P507/3600)),-19.5
14nov.xls,toll,T507,=-H507*(O507/3600),-0.2857499652491
14nov.xls,toll,U507,=T507-S507,19.2142500347509
14nov.xls,toll,V507,=1/(1+EXP(U507)),4.5222777670332e-09
14nov.xls,toll,W507,=RAND(),0.939954158678221
14nov.xls,toll,X507,"=IF(W507<V507,1,0)",0
14nov.xls,toll,Y507,=(M507*(1-X507)+N507*X507)*D507+M507*E507,5198.82985076217
14nov.xls,toll,Z507,=((1-X507)*O507+X507*P507)*D507+E507*O507,274.544797850248
14nov.xls,toll,AA507,"=IF(D507*X507>0,AA506,Q507)",27
14nov.xls,toll,AB507,=(X507*D507),0
14nov.xls,toll,AC507,=SUM(AB$10:AB506)/K507,0
14nov.xls,toll,AD507,=R507*E507+D507*(X507*S507+(1-X507)*T507),-0.685152358350092
14nov.xls,toll,AE507,=Z507,274.544797850248
14nov.xls,toll,AF507,=E507*O507,274.544797850248
14nov.xls,toll,AG507,=((1-X507)*O507+X507*P507)*D507,0
14nov.xls,toll,AH507,=D507*(LN(EXP(S507)+EXP(T507))),0
14nov.xls,toll,AJ507,=$J$5,10
14nov.xls,toll,AK507,"=AJ507+MAX(K507,AK$10:AK506)",5198.82985076217
14nov.xls,toll,AL507,=AK507-K507,274.544797850248
14nov.xls,toll,AM507,=-G507*AL507/3600,-0.685152358350092
14nov.xls,toll,AN507,=-H507*AL507/3600,-0.2857499652491
14nov.xls,toll,AO507,=AM507*E507+AN507*D507,-0.685152358350092
14nov.xls,toll,AP507,=AL507*D507,0
14nov.xls,toll,AR507,=AN507*D507,0
14nov.xls,toll,AS507,=AH507-AR507,0
14nov.xls,toll,A508,=A507+1,499
14nov.xls,toll,B508,"=IF(A508<$N$4/3,0.1,(IF(A508>2*$N$4/3,0.05,0.12)))",0.12
14nov.xls,toll,C508,=RAND(),0.834013986276962
14nov.xls,toll,D508,"=IF((C508>$M$2),1,0)",0
14nov.xls,toll,E508,=1-D508,1
14nov.xls,toll,F508,=RAND(),0.138449370167201
14nov.xls,toll,G508,=7.75+F508*10,9.13449370167201
14nov.xls,toll,H508,"=LOGINV(F508,2.64,1.139)",4.06149486428992
14nov.xls,toll,J508,=-LN(RAND())/B508,0.932646257821242
14nov.xls,toll,K508,=K507+J508,4925.21769916974
14nov.xls,toll,L508,=(1/$J$4)*(1+AB507),10
14nov.xls,toll,M508,"=L508+MAX(K508,Y$10:Y507)",5208.82985076217
14nov.xls,toll,N508,=K508,4925.21769916974
14nov.xls,toll,O508,=M508-K508,283.612151592427
14nov.xls,toll,P508,=N508-K508,0
14nov.xls,toll,Q508,"=A508-MATCH(K508,$M$9:M507,1)",28
14nov.xls,toll,R508,=-G508*(O508/3600),-0.719625947899631
14nov.xls,toll,S508,=-1*I508-(H508*(P508/3600)),-19.5
14nov.xls,toll,T508,=-H508*(O508/3600),-0.319969249206349
14nov.xls,toll,U508,=T508-S508,19.1800307507937
14nov.xls,toll,V508,=1/(1+EXP(U508)),4.67970503611923e-09
14nov.xls,toll,W508,=RAND(),0.349671404634128
14nov.xls,toll,X508,"=IF(W508<V508,1,0)",0
14nov.xls,toll,Y508,=(M508*(1-X508)+N508*X508)*D508+M508*E508,5208.82985076217
14nov.xls,toll,Z508,=((1-X508)*O508+X508*P508)*D508+E508*O508,283.612151592427
14nov.xls,toll,AA508,"=IF(D508*X508>0,AA507,Q508)",28
14nov.xls,toll,AB508,=(X508*D508),0
14nov.xls,toll,AC508,=SUM(AB$10:AB507)/K508,0
14nov.xls,toll,AD508,=R508*E508+D508*(X508*S508+(1-X508)*T508),-0.719625947899631
14nov.xls,toll,AE508,=Z508,283.612151592427
14nov.xls,toll,AF508,=E508*O508,283.612151592427
